symbol,price,market_regime,fundamental_score,technical_score,news_score,upcoming_earnings_days,earnings_event_score,market_trend_score,category_trend_score,total_score,action_stock,action_option,execution_timing,entry_price,target_price,stop_price,risk_reward,option_symbol_hint,option_expiry,option_strike,reason,trade_type,stock_instruction,option_instruction,brief_reason,strategy_bucket,stock_qty,stock_notional_usd,option_contracts,option_premium_est_usd,recommended_budget_usd
XOM,173.5,bullish,0.2832,1.0836,0.1431,31,0.0,-0.04,1.0,0.7976,BUY_STOCK,NO_OPTION,NOW,172.9795,181.6159,167.7976,1.667,,,0.0,"gate(mcap=722933448704,avg_vol=21091210,price=173.50,vol20=1.41%,beta=0.35) | PE=25.9, margin=0.09, ROE=0.11, rev_growth=-0.01, debt_to_equity=18.9 | sma20=157.73, sma50=149.79, sma200=123.02, mom20=14.27%, rsi14=89.6, vol20=1.41% | headline_sentiment=0.36 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.15, price_setup_score=0.49",STOCK_ONLY,"BUY 6 SHARES @ 172.98, SELL @ 181.62, STOP @ 167.80",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, category trend supportive (score 0.80, regime bullish)",DAILY_TRADING,6,1037.88,0,0.0,1037.88
CVX,212.815,bullish,0.1327,1.1046,-0.0569,31,0.0,-0.04,1.0,0.7168,BUY_STOCK,NO_OPTION,NOW,212.1766,220.9894,206.8888,1.667,,,0.0,"gate(mcap=425492447232,avg_vol=12332432,price=212.82,vol20=1.26%,beta=0.66) | PE=32.1, margin=0.07, ROE=0.07, rev_growth=-0.08, debt_to_equity=24.3 | sma20=198.07, sma50=186.12, sma200=161.63, mom20=12.74%, rsi14=94.1, vol20=1.26% | headline_sentiment=-0.14 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.17, price_setup_score=0.54",STOCK_ONLY,"BUY 5 SHARES @ 212.18, SELL @ 220.99, STOP @ 206.89",NO OPTIONS TRADE,"bullish setup; strong technical trend, category trend supportive (score 0.72, regime bullish)",DAILY_TRADING,5,1060.88,0,0.0,1060.88
VZ,50.26,bullish,0.2352,0.493,0.0812,9,0.5266,-0.04,-0.8596,0.4072,BUY_STOCK,NO_OPTION,NOW,50.1092,52.0971,48.9165,1.667,,,0.0,"gate(mcap=211980795904,avg_vol=31597718,price=50.26,vol20=0.97%,beta=0.28) | PE=12.4, margin=0.12, ROE=0.17, rev_growth=0.02, debt_to_equity=174.8 | sma20=50.60, sma50=47.53, sma200=43.26, mom20=-1.20%, rsi14=45.9, vol20=0.97% | headline_sentiment=0.20 weighted from 20 headlines | earnings_days=9, earnings_event_score=0.53, earnings_outlook_score=0.22, price_setup_score=0.90",STOCK_ONLY,"BUY 23 SHARES @ 50.11, SELL @ 52.10, STOP @ 48.92",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, category trend weak (score 0.41, regime bullish)",DAILY_TRADING,23,1152.51,0,0.0,1152.51
T,28.965,bullish,0.3954,0.3561,-0.0082,22,0.3873,-0.04,-0.8596,0.3823,BUY_STOCK,NO_OPTION,NOW,28.8781,30.0877,28.1523,1.667,,,0.0,"gate(mcap=202771709952,avg_vol=44477611,price=28.97,vol20=1.46%,beta=0.58) | PE=9.5, margin=0.17, ROE=0.19, rev_growth=0.04, debt_to_equity=124.2 | sma20=28.26, sma50=27.21, sma200=26.88, mom20=1.03%, rsi14=67.3, vol20=1.46% | headline_sentiment=-0.02 weighted from 20 headlines | earnings_days=22, earnings_event_score=0.39, earnings_outlook_score=0.29, price_setup_score=0.83",STOCK_ONLY,"BUY 41 SHARES @ 28.88, SELL @ 30.09, STOP @ 28.15",NO OPTIONS TRADE,"bullish setup; solid fundamentals, category trend weak (score 0.38, regime bullish)",DAILY_TRADING,41,1184.0,0,0.0,1184.0
WMT,124.2,bullish,0.1669,0.2865,0.201,37,0.0,-0.04,-0.6594,0.2683,BUY_STOCK,NO_OPTION,NOW,123.8274,128.9745,120.7391,1.667,,,0.0,"gate(mcap=990172413952,avg_vol=31058015,price=124.20,vol20=1.34%,beta=0.66) | PE=45.5, margin=0.03, ROE=0.22, rev_growth=0.06, debt_to_equity=64.4 | sma20=123.79, sma50=124.16, sma200=108.81, mom20=-2.90%, rsi14=47.6, vol20=1.34% | headline_sentiment=0.50 weighted from 20 headlines | earnings_days=37, earnings_event_score=0.00, earnings_outlook_score=0.39, price_setup_score=0.92",STOCK_ONLY,"BUY 9 SHARES @ 123.83, SELL @ 128.97, STOP @ 120.74",NO OPTIONS TRADE,"bullish setup; positive news tone, category trend weak (score 0.27, regime bullish)",DAILY_TRADING,9,1114.45,0,0.0,1114.45
PFE,27.555,bullish,0.2466,0.2889,0.0332,35,0.0,-0.04,-0.8516,0.2607,BUY_STOCK,NO_OPTION,NOW,27.4723,28.7295,26.718,1.667,,,0.0,"gate(mcap=156742664192,avg_vol=45343106,price=27.56,vol20=1.44%,beta=0.41) | PE=20.3, margin=0.12, ROE=0.09, rev_growth=-0.01, debt_to_equity=78.0 | sma20=27.03, sma50=26.84, sma200=25.40, mom20=3.67%, rsi14=54.5, vol20=1.44% | headline_sentiment=0.08 weighted from 20 headlines | earnings_days=35, earnings_event_score=0.00, earnings_outlook_score=0.22, price_setup_score=0.95",STOCK_ONLY,"BUY 43 SHARES @ 27.47, SELL @ 28.73, STOP @ 26.72",NO OPTIONS TRADE,"bullish setup; solid fundamentals, category trend weak (score 0.26, regime bullish)",DAILY_TRADING,43,1181.31,0,0.0,1181.31
KO,76.835,bullish,0.3918,0.1061,0.021,0,0.0,-0.04,-0.6594,0.2501,BUY_STOCK,NO_OPTION,NOW,76.6045,79.0238,75.1529,1.667,,,0.0,"gate(mcap=330709598208,avg_vol=17924930,price=76.83,vol20=0.97%,beta=0.33) | PE=25.3, margin=0.27, ROE=0.43, rev_growth=0.02, debt_to_equity=139.8 | sma20=76.69, sma50=76.80, sma200=71.22, mom20=-3.16%, rsi14=43.6, vol20=0.97% | headline_sentiment=0.05 weighted from 20 headlines | earnings_days=0, earnings_event_score=0.00, earnings_outlook_score=0.45, price_setup_score=0.88",STOCK_ONLY,"BUY 15 SHARES @ 76.60, SELL @ 79.02, STOP @ 75.15",NO OPTIONS TRADE,"bullish setup; solid fundamentals, category trend weak (score 0.25, regime bullish)",DAILY_TRADING,15,1149.07,0,0.0,1149.07
COST,1002.0,bullish,0.2612,0.1371,0.1676,59,0.0,-0.04,-0.6594,0.2338,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=444757147648,avg_vol=2252254,price=1002.00,vol20=1.03%,beta=0.99) | PE=52.2, margin=0.03, ROE=0.30, rev_growth=0.09, debt_to_equity=26.0 | sma20=990.33, sma50=986.38, sma200=948.28, mom20=-0.57%, rsi14=52.3, vol20=1.03% | headline_sentiment=0.42 weighted from 20 headlines | earnings_days=59, earnings_event_score=0.00, earnings_outlook_score=0.72, price_setup_score=0.95",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.23, regime bullish)",DAILY_TRADING,0,0.0,0,0.0,0.0
NFLX,93.4761,bullish,0.5491,-0.285,0.1622,17,0.5562,-0.04,-0.8596,0.1978,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=396510625792,avg_vol=48441452,price=93.48,vol20=1.33%,beta=1.71) | PE=36.9, margin=0.24, ROE=0.43, rev_growth=0.18, debt_to_equity=63.8 | sma20=94.95, sma50=87.58, sma200=107.50, mom20=-4.32%, rsi14=38.1, vol20=1.33% | headline_sentiment=0.41 weighted from 20 headlines | earnings_days=17, earnings_event_score=0.56, earnings_outlook_score=0.95, price_setup_score=0.80",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.20, regime bullish)",DAILY_TRADING,0,0.0,0,0.0,0.0
AAPL,246.21,bullish,0.5194,-0.2953,0.0843,31,0.0,-0.04,-0.7361,0.1238,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=3618776285184,avg_vol=46586027,price=246.21,vol20=1.02%,beta=1.12) | PE=31.1, margin=0.27, ROE=1.52, rev_growth=0.16, debt_to_equity=102.6 | sma20=254.45, sma50=260.05, sma200=248.29, mom20=-6.65%, rsi14=27.6, vol20=1.02% | headline_sentiment=0.21 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.86, price_setup_score=0.30",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.12, regime bullish)",DAILY_TRADING,0,0.0,0,0.0,0.0
