symbol,price,market_regime,fundamental_score,technical_score,news_score,upcoming_earnings_days,earnings_event_score,market_trend_score,category_trend_score,total_score,action_stock,action_option,execution_timing,entry_price,target_price,stop_price,risk_reward,option_symbol_hint,option_expiry,option_strike,reason,trade_type,stock_instruction,option_instruction,brief_reason,strategy_bucket
XOM,174.31,bullish,0.2824,1.0932,0.1432,31,0.0,-0.04,1.0,0.8016,BUY_STOCK,NO_OPTION,NOW,173.7871,182.4235,168.6052,1.667,,,0.0,"gate(mcap=726350233600,avg_vol=21091210,price=174.31,vol20=1.43%,beta=0.35) | PE=26.0, margin=0.09, ROE=0.11, rev_growth=-0.01, debt_to_equity=18.9 | sma20=157.77, sma50=149.80, sma200=123.02, mom20=14.81%, rsi14=89.8, vol20=1.43% | headline_sentiment=0.36 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.15, price_setup_score=0.48",STOCK_ONLY,"BUY 0 SHARES @ 173.79, SELL @ 182.42, STOP @ 168.61",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, category trend supportive (score 0.80, regime bullish)",DAILY_TRADING
CVX,213.62,bullish,0.1319,1.1124,-0.0126,31,0.0,-0.04,1.0,0.7266,BUY_STOCK,NO_OPTION,NOW,212.9791,221.792,207.6914,1.667,,,0.0,"gate(mcap=427101913088,avg_vol=12332432,price=213.62,vol20=1.27%,beta=0.66) | PE=32.2, margin=0.07, ROE=0.07, rev_growth=-0.08, debt_to_equity=24.3 | sma20=198.11, sma50=186.14, sma200=161.64, mom20=13.16%, rsi14=94.2, vol20=1.27% | headline_sentiment=-0.03 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.17, price_setup_score=0.54",STOCK_ONLY,"BUY 0 SHARES @ 212.98, SELL @ 221.79, STOP @ 207.69",NO OPTIONS TRADE,"bullish setup; strong technical trend, category trend supportive (score 0.73, regime bullish)",DAILY_TRADING
VZ,50.24,bullish,0.2352,0.4906,0.0885,9,0.5283,-0.04,-0.8236,0.4103,BUY_STOCK,NO_OPTION,NOW,50.0893,52.0679,48.9021,1.667,,,0.0,"gate(mcap=211896467456,avg_vol=31597718,price=50.24,vol20=0.97%,beta=0.28) | PE=12.4, margin=0.12, ROE=0.17, rev_growth=0.02, debt_to_equity=174.8 | sma20=50.60, sma50=47.53, sma200=43.26, mom20=-1.24%, rsi14=45.8, vol20=0.97% | headline_sentiment=0.22 weighted from 20 headlines | earnings_days=9, earnings_event_score=0.53, earnings_outlook_score=0.22, price_setup_score=0.89",STOCK_ONLY,"BUY 0 SHARES @ 50.09, SELL @ 52.07, STOP @ 48.90",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, category trend weak (score 0.41, regime bullish)",DAILY_TRADING
T,29.05,bullish,0.3952,0.3781,-0.0087,22,0.3879,-0.04,-0.8236,0.395,BUY_STOCK,NO_OPTION,NOW,28.9628,30.1725,28.2371,1.667,,,0.0,"gate(mcap=203366760448,avg_vol=44477611,price=29.05,vol20=1.46%,beta=0.58) | PE=9.6, margin=0.17, ROE=0.19, rev_growth=0.04, debt_to_equity=124.2 | sma20=28.27, sma50=27.21, sma200=26.88, mom20=1.33%, rsi14=68.9, vol20=1.46% | headline_sentiment=-0.02 weighted from 20 headlines | earnings_days=22, earnings_event_score=0.39, earnings_outlook_score=0.29, price_setup_score=0.80",STOCK_ONLY,"BUY 0 SHARES @ 28.96, SELL @ 30.17, STOP @ 28.24",NO OPTIONS TRADE,"bullish setup; solid fundamentals, category trend weak (score 0.40, regime bullish)",DAILY_TRADING
WMT,124.05,bullish,0.1673,0.2803,0.2143,37,0.0,-0.04,-0.6884,0.2653,BUY_STOCK,NO_OPTION,NOW,123.6779,128.825,120.5896,1.667,,,0.0,"gate(mcap=988976578560,avg_vol=31058015,price=124.05,vol20=1.34%,beta=0.66) | PE=45.4, margin=0.03, ROE=0.22, rev_growth=0.06, debt_to_equity=64.4 | sma20=123.79, sma50=124.16, sma200=108.81, mom20=-3.02%, rsi14=47.2, vol20=1.34% | headline_sentiment=0.54 weighted from 20 headlines | earnings_days=37, earnings_event_score=0.00, earnings_outlook_score=0.39, price_setup_score=0.56",STOCK_ONLY,"BUY 0 SHARES @ 123.68, SELL @ 128.82, STOP @ 120.59",NO OPTIONS TRADE,"bullish setup; positive news tone, category trend weak (score 0.27, regime bullish)",DAILY_TRADING
PFE,27.4891,bullish,0.2469,0.2776,0.0429,35,0.0,-0.04,-0.8509,0.2572,BUY_STOCK,NO_OPTION,NOW,27.4066,28.6595,26.6549,1.667,,,0.0,"gate(mcap=156367798272,avg_vol=45343106,price=27.49,vol20=1.42%,beta=0.41) | PE=20.2, margin=0.12, ROE=0.09, rev_growth=-0.01, debt_to_equity=78.0 | sma20=27.02, sma50=26.84, sma200=25.40, mom20=3.42%, rsi14=53.8, vol20=1.42% | headline_sentiment=0.11 weighted from 20 headlines | earnings_days=35, earnings_event_score=0.00, earnings_outlook_score=0.22, price_setup_score=0.95",STOCK_ONLY,"BUY 0 SHARES @ 27.41, SELL @ 28.66, STOP @ 26.65",NO OPTIONS TRADE,"bullish setup; solid fundamentals, category trend weak (score 0.26, regime bullish)",DAILY_TRADING
KO,76.685,bullish,0.3921,0.0923,0.0239,0,0.0,-0.04,-0.6884,0.2421,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=330063970304,avg_vol=17924930,price=76.68,vol20=0.95%,beta=0.33) | PE=25.2, margin=0.27, ROE=0.43, rev_growth=0.02, debt_to_equity=139.8 | sma20=76.68, sma50=76.80, sma200=71.22, mom20=-3.35%, rsi14=42.6, vol20=0.95% | headline_sentiment=0.06 weighted from 20 headlines | earnings_days=0, earnings_event_score=0.00, earnings_outlook_score=0.45, price_setup_score=0.52",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, category trend weak (score 0.24, regime bullish)",DAILY_TRADING
COST,1001.585,bullish,0.2613,0.1344,0.1737,59,0.0,-0.04,-0.6884,0.2312,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=444572958720,avg_vol=2252254,price=1001.59,vol20=1.03%,beta=0.99) | PE=52.2, margin=0.03, ROE=0.30, rev_growth=0.09, debt_to_equity=26.0 | sma20=990.31, sma50=986.37, sma200=948.27, mom20=-0.61%, rsi14=52.1, vol20=1.03% | headline_sentiment=0.43 weighted from 20 headlines | earnings_days=59, earnings_event_score=0.00, earnings_outlook_score=0.72, price_setup_score=0.95",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.23, regime bullish)",DAILY_TRADING
NFLX,94.145,bullish,0.5473,-0.2452,0.1627,17,0.5621,-0.04,-0.8236,0.2185,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=399352659968,avg_vol=48441452,price=94.14,vol20=1.34%,beta=1.71) | PE=37.2, margin=0.24, ROE=0.43, rev_growth=0.18, debt_to_equity=63.8 | sma20=94.98, sma50=87.60, sma200=107.51, mom20=-3.64%, rsi14=40.8, vol20=1.34% | headline_sentiment=0.41 weighted from 20 headlines | earnings_days=17, earnings_event_score=0.56, earnings_outlook_score=0.95, price_setup_score=0.84",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.22, regime bullish)",DAILY_TRADING
CAT,680.09,bullish,0.2637,0.0879,-0.0119,30,0.2348,-0.04,-0.9627,0.1849,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=318268243968,avg_vol=2803688,price=680.09,vol20=2.13%,beta=1.53) | PE=36.2, margin=0.13, ROE=0.44, rev_growth=0.18, debt_to_equity=206.7 | sma20=702.29, sma50=706.83, sma200=544.35, mom20=-5.83%, rsi14=35.8, vol20=2.13% | headline_sentiment=-0.03 weighted from 20 headlines | earnings_days=30, earnings_event_score=0.23, earnings_outlook_score=0.45, price_setup_score=0.38",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, category trend weak (score 0.18, regime bullish)",DAILY_TRADING
