symbol,price,market_regime,fundamental_score,technical_score,news_score,upcoming_earnings_days,earnings_event_score,market_trend_score,category_trend_score,total_score,action_stock,action_option,execution_timing,entry_price,target_price,stop_price,risk_reward,option_symbol_hint,option_expiry,option_strike,reason,trade_type,stock_instruction,option_instruction,brief_reason,strategy_bucket
EQT,64.04,bullish,0.6612,0.62,0.132,22,0.6588,-0.04,1.0,0.6929,BUY_STOCK,NO_OPTION,NOW,63.8479,68.8315,60.8577,1.667,,,0.0,"gate(mcap=39978508288,avg_vol=10037313,price=64.04,vol20=1.85%,beta=0.72) | PE=19.3, margin=0.25, ROE=0.09, rev_growth=0.27, debt_to_equity=28.9 | sma20=64.10, sma50=59.77, sma200=55.95, mom20=3.94%, rsi14=58.0, vol20=1.85% | headline_sentiment=0.33 weighted from 20 headlines | earnings_days=22, earnings_event_score=0.66, earnings_outlook_score=0.96, price_setup_score=0.97",STOCK_ONLY,"BUY 0 SHARES @ 63.85, SELL @ 68.83, STOP @ 60.86",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, category trend supportive (score 0.69, regime bullish)",EARNINGS_SWING
XOM,171.67,bullish,0.2851,1.0611,0.1336,31,0.0,-0.04,1.0,0.64,BUY_STOCK,NO_OPTION,NOW,171.155,179.7914,165.9731,1.667,,,0.0,"gate(mcap=715308269568,avg_vol=21091210,price=171.67,vol20=1.40%,beta=0.35) | PE=25.6, margin=0.09, ROE=0.11, rev_growth=-0.01, debt_to_equity=18.9 | sma20=157.64, sma50=149.75, sma200=123.01, mom20=13.05%, rsi14=88.9, vol20=1.40% | headline_sentiment=0.33 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.15, price_setup_score=0.51",STOCK_ONLY,"BUY 0 SHARES @ 171.16, SELL @ 179.79, STOP @ 165.97",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, category trend supportive (score 0.64, regime bullish)",DAILY_TRADING
CVX,210.73,bullish,0.1348,1.0837,0.0226,31,0.0,-0.04,1.0,0.5802,BUY_STOCK,NO_OPTION,NOW,210.0978,218.9907,204.7621,1.667,,,0.0,"gate(mcap=421323767808,avg_vol=12332432,price=210.73,vol20=1.27%,beta=0.66) | PE=31.8, margin=0.07, ROE=0.07, rev_growth=-0.08, debt_to_equity=24.3 | sma20=197.97, sma50=186.08, sma200=161.62, mom20=11.63%, rsi14=92.3, vol20=1.27% | headline_sentiment=0.06 weighted from 20 headlines | earnings_days=31, earnings_event_score=0.00, earnings_outlook_score=0.17, price_setup_score=0.57",STOCK_ONLY,"BUY 0 SHARES @ 210.10, SELL @ 218.99, STOP @ 204.76",NO OPTIONS TRADE,"bullish setup; strong technical trend, category trend supportive (score 0.58, regime bullish)",DAILY_TRADING
VZ,50.255,bullish,0.2352,0.4924,0.0743,9,0.5238,-0.04,-0.9212,0.3272,BUY_STOCK,NO_OPTION,NOW,50.1042,52.0921,48.9115,1.667,,,0.0,"gate(mcap=211968999424,avg_vol=31597718,price=50.26,vol20=0.97%,beta=0.28) | PE=12.4, margin=0.12, ROE=0.17, rev_growth=0.02, debt_to_equity=174.8 | sma20=50.60, sma50=47.53, sma200=43.26, mom20=-1.21%, rsi14=45.9, vol20=0.97% | headline_sentiment=0.19 weighted from 20 headlines | earnings_days=9, earnings_event_score=0.52, earnings_outlook_score=0.22, price_setup_score=0.90",STOCK_ONLY,"BUY 0 SHARES @ 50.10, SELL @ 52.09, STOP @ 48.91",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, category trend weak (score 0.33, regime bullish)",DAILY_TRADING
T,28.84,bullish,0.3956,0.325,-0.0087,22,0.3862,-0.04,-0.9212,0.3038,BUY_STOCK,NO_OPTION,NOW,28.7535,29.9681,28.0247,1.667,,,0.0,"gate(mcap=201896640512,avg_vol=44477611,price=28.84,vol20=1.48%,beta=0.58) | PE=9.5, margin=0.17, ROE=0.19, rev_growth=0.04, debt_to_equity=124.2 | sma20=28.26, sma50=27.21, sma200=26.88, mom20=0.59%, rsi14=65.1, vol20=1.48% | headline_sentiment=-0.02 weighted from 20 headlines | earnings_days=22, earnings_event_score=0.39, earnings_outlook_score=0.29, price_setup_score=0.86",STOCK_ONLY,"BUY 0 SHARES @ 28.75, SELL @ 29.97, STOP @ 28.02",NO OPTIONS TRADE,"bullish setup; solid fundamentals, category trend weak (score 0.30, regime bullish)",DAILY_TRADING
PFE,27.5935,bullish,0.2464,0.2954,0.0338,35,0.0,-0.04,-0.8939,0.2111,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=156961669120,avg_vol=45343106,price=27.59,vol20=1.45%,beta=0.41) | PE=20.3, margin=0.12, ROE=0.09, rev_growth=-0.01, debt_to_equity=78.0 | sma20=27.03, sma50=26.84, sma200=25.40, mom20=3.81%, rsi14=54.8, vol20=1.45% | headline_sentiment=0.08 weighted from 20 headlines | earnings_days=35, earnings_event_score=0.00, earnings_outlook_score=0.22, price_setup_score=0.95",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, category trend weak (score 0.21, regime bullish)",DAILY_TRADING
WMT,123.365,bullish,0.169,0.2501,0.1903,37,0.0,-0.04,-0.7678,0.1999,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=983515463680,avg_vol=31058015,price=123.36,vol20=1.32%,beta=0.66) | PE=45.2, margin=0.03, ROE=0.22, rev_growth=0.06, debt_to_equity=64.4 | sma20=123.75, sma50=124.14, sma200=108.80, mom20=-3.57%, rsi14=45.2, vol20=1.32% | headline_sentiment=0.48 weighted from 20 headlines | earnings_days=37, earnings_event_score=0.00, earnings_outlook_score=0.39, price_setup_score=0.54",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; positive news tone, category trend weak (score 0.20, regime bullish)",DAILY_TRADING
KO,76.37,bullish,0.3928,0.0618,0.0175,0,0.0,-0.04,-0.7678,0.1938,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=328708194304,avg_vol=17924930,price=76.37,vol20=0.92%,beta=0.33) | PE=25.1, margin=0.27, ROE=0.43, rev_growth=0.02, debt_to_equity=139.8 | sma20=76.66, sma50=76.79, sma200=71.22, mom20=-3.74%, rsi14=40.2, vol20=0.92% | headline_sentiment=0.04 weighted from 20 headlines | earnings_days=0, earnings_event_score=0.00, earnings_outlook_score=0.45, price_setup_score=0.48",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, category trend weak (score 0.19, regime bullish)",DAILY_TRADING
NFLX,92.535,bullish,0.5516,-0.3273,0.1471,17,0.5459,-0.04,-0.9212,0.1814,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=392544452608,avg_vol=48441452,price=92.54,vol20=1.34%,beta=1.71) | PE=36.6, margin=0.24, ROE=0.43, rev_growth=0.18, debt_to_equity=63.8 | sma20=94.90, sma50=87.56, sma200=107.50, mom20=-5.29%, rsi14=35.7, vol20=1.34% | headline_sentiment=0.37 weighted from 20 headlines | earnings_days=17, earnings_event_score=0.55, earnings_outlook_score=0.95, price_setup_score=0.75",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.18, regime bullish)",DAILY_TRADING
COST,996.305,bullish,0.2631,0.0985,0.0848,59,0.0,-0.04,-0.7678,0.1693,HOLD,NO_OPTION,NOW,0.0,0.0,0.0,0.0,,,0.0,"gate(mcap=442229293056,avg_vol=2252254,price=996.30,vol20=0.98%,beta=0.99) | PE=51.9, margin=0.03, ROE=0.30, rev_growth=0.09, debt_to_equity=26.0 | sma20=990.05, sma50=986.26, sma200=948.25, mom20=-1.14%, rsi14=49.4, vol20=0.98% | headline_sentiment=0.21 weighted from 20 headlines | earnings_days=59, earnings_event_score=0.00, earnings_outlook_score=0.72, price_setup_score=0.93",NO_TRADE,HOLD STOCK (NO TRADE),NO OPTIONS TRADE,"mixed setup; solid fundamentals, positive news tone, category trend weak (score 0.17, regime bullish)",DAILY_TRADING
