symbol,price,market_regime,fundamental_score,technical_score,news_score,upcoming_earnings_days,earnings_event_score,market_trend_score,category_trend_score,total_score,action_stock,action_option,execution_timing,entry_price,target_price,stop_price,risk_reward,option_symbol_hint,option_expiry,option_strike,prediction_1w_price,prediction_1w_return_pct,prediction_1m_price,prediction_1m_return_pct,prediction_3m_price,prediction_3m_return_pct,prediction_6m_price,prediction_6m_return_pct,prediction_1y_price,prediction_1y_return_pct,prediction_5y_price,prediction_5y_return_pct,reason,trade_type,stock_instruction,option_instruction,brief_reason,strategy_bucket
GOOGL,399.16,bullish,0.6983,1.3512,0.1007,29,0.4906,0.76,0.327,1.1335,BUY_STOCK,NO_OPTION,NOW,397.9625,418.5525,385.6085,1.667,,,0.0,403.6168,1.12,418.2156,4.77,459.0992,15.02,509.6134,27.67,650.6308,63.0,2931.4221,634.4,"gate(mcap=4836000530432,avg_vol=30596353,price=399.16,vol20=2.44%,beta=1.27) | PE=30.5, margin=0.38, ROE=0.39, rev_growth=0.22, debt_to_equity=20.0 | sma20=357.44, sma50=323.70, sma200=286.27, mom20=24.23%, rsi14=89.1, vol20=2.44% | headline_sentiment=0.25 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=29, earnings_event_score=0.49, earnings_outlook_score=1.00, price_setup_score=0.46",STOCK_ONLY,"BUY 0 SHARES @ 397.96, SELL @ 418.55, STOP @ 385.61",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, market trend supportive, category trend supportive (score 1.13, regime bullish)",DAILY_TRADING
TSM,409.17,bullish,0.74,1.0135,0.0,32,0.0,0.76,1.0,0.9951,BUY_STOCK,NO_OPTION,NOW,407.9425,438.1611,389.8114,1.667,,,0.0,413.7385,1.12,428.7034,4.77,470.6123,15.02,522.3933,27.67,666.9471,63.0,3004.9354,634.4,"gate(mcap=2122119512064,avg_vol=13463864,price=409.17,vol20=2.65%,beta=1.26) | PE=35.2, margin=0.47, ROE=0.36, rev_growth=0.35, debt_to_equity=17.1 | sma20=389.45, sma50=363.23, sma200=309.67, mom20=10.72%, rsi14=69.0, vol20=2.65% | headline_sentiment=0.00 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=32, earnings_event_score=0.00, earnings_outlook_score=0.99, price_setup_score=0.75",STOCK_ONLY,"BUY 0 SHARES @ 407.94, SELL @ 438.16, STOP @ 389.81",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, market trend supportive, category trend supportive (score 1.00, regime bullish)",DAILY_TRADING
CSCO,96.585,bullish,0.4079,1.0709,0.102,5,0.775,0.76,1.0,0.982,BUY_STOCK,NO_OPTION,NOW,96.2952,100.9338,93.5121,1.667,,,0.0,97.6634,1.12,101.1959,4.77,111.0885,15.02,123.3115,27.67,157.4335,63.0,709.3181,634.4,"gate(mcap=381500424192,avg_vol=22532530,price=96.58,vol20=1.79%,beta=0.91) | PE=34.7, margin=0.19, ROE=0.24, rev_growth=0.10, debt_to_equity=66.5 | sma20=88.91, sma50=83.22, sma200=75.69, mom20=17.29%, rsi14=71.2, vol20=1.79% | headline_sentiment=0.25 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=5, earnings_event_score=0.78, earnings_outlook_score=0.85, price_setup_score=0.66",STOCK_ONLY,"BUY 0 SHARES @ 96.30, SELL @ 100.93, STOP @ 93.51",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, positive news tone, market trend supportive, category trend supportive, earnings catalyst in 5d (score 0.98, regime bullish)",EARNINGS_SWING
AVGO,428.6801,bullish,0.4718,0.8413,0.0,26,0.5333,0.76,1.0,0.8694,BUY_STOCK,NO_OPTION,NOW,427.3941,458.2527,408.8789,1.667,,,0.0,433.4665,1.12,449.1449,4.77,493.0521,15.02,547.3021,27.67,698.7486,63.0,3148.2171,634.4,"gate(mcap=2029917962240,avg_vol=24149212,price=428.68,vol20=2.41%,beta=1.44) | PE=83.7, margin=0.37, ROE=0.33, rev_growth=0.29, debt_to_equity=82.7 | sma20=410.11, sma50=358.84, sma200=343.54, mom20=12.88%, rsi14=62.2, vol20=2.41% | headline_sentiment=0.00 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=26, earnings_event_score=0.53, earnings_outlook_score=1.00, price_setup_score=0.83",STOCK_ONLY,"BUY 0 SHARES @ 427.39, SELL @ 458.25, STOP @ 408.88",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, market trend supportive, category trend supportive (score 0.87, regime bullish)",DAILY_TRADING
CAT,895.405,bullish,0.244,1.1522,0.0,9,0.6704,0.76,0.2155,0.8634,BUY_STOCK,NO_OPTION,NOW,892.7188,950.7274,857.9137,1.667,,,0.0,905.4025,1.12,938.1509,4.77,1029.862,15.02,1143.1766,27.67,1459.5102,63.0,6575.8345,634.4,"gate(mcap=412416376832,avg_vol=2661375,price=895.41,vol20=2.84%,beta=1.62) | PE=44.6, margin=0.13, ROE=0.51, rev_growth=0.22, debt_to_equity=230.8 | sma20=836.55, sma50=764.21, sma200=603.08, mom20=13.09%, rsi14=70.1, vol20=2.84% | headline_sentiment=0.00 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=9, earnings_event_score=0.67, earnings_outlook_score=0.90, price_setup_score=0.70",STOCK_ONLY,"BUY 0 SHARES @ 892.72, SELL @ 950.73, STOP @ 857.91",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, market trend supportive (score 0.86, regime bullish)",EARNINGS_SWING
AMZN,272.92,bullish,0.4501,0.9022,0.0,83,0.0,0.76,0.6308,0.804,BUY_STOCK,NO_OPTION,NOW,272.1013,286.7313,263.3233,1.667,,,0.0,275.9673,1.12,285.949,4.77,313.9026,15.02,348.4409,27.67,444.8596,63.0,2004.3185,634.4,"gate(mcap=2936529485824,avg_vol=49965964,price=272.92,vol20=1.34%,beta=1.47) | PE=32.7, margin=0.12, ROE=0.24, rev_growth=0.17, debt_to_equity=53.3 | sma20=259.61, sma50=231.24, sma200=228.53, mom20=13.77%, rsi14=79.7, vol20=1.34% | headline_sentiment=0.00 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=83, earnings_event_score=0.00, earnings_outlook_score=1.00, price_setup_score=0.65",STOCK_ONLY,"BUY 0 SHARES @ 272.10, SELL @ 286.73, STOP @ 263.32",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, market trend supportive, category trend supportive (score 0.80, regime bullish)",DAILY_TRADING
SMH,565.825,bullish,0.0,1.3573,0.0504,-1,0.0,0.76,0.1861,0.7932,BUY_STOCK,NO_OPTION,NOW,564.1275,596.224,544.8697,1.667,,,0.0,572.1427,1.12,592.837,4.77,650.7912,15.02,722.397,27.67,922.2948,63.0,4155.4062,634.4,"gate(mcap=58790612992,avg_vol=9015135,price=565.83,vol20=2.13%,beta=1.00) | ETF_fundamentals_n/a | sma20=492.99, sma50=434.54, sma200=368.90, mom20=27.63%, rsi14=82.3, vol20=2.13% | headline_sentiment=0.13 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=-1, earnings_event_score=0.00, earnings_outlook_score=0.17, price_setup_score=0.48",STOCK_ONLY,"BUY 0 SHARES @ 564.13, SELL @ 596.22, STOP @ 544.87",NO OPTIONS TRADE,"bullish setup; strong technical trend, market trend supportive (score 0.79, regime bullish)",DAILY_TRADING
AAPL,293.2,bullish,0.5321,0.6154,0.0,1,0.0,0.76,1.0,0.7433,BUY_STOCK,NO_OPTION,NOW,292.3204,306.1676,284.0121,1.667,,,0.0,296.3799,1.08,306.7891,4.63,335.8859,14.56,372.1003,26.91,472.2328,61.06,2084.1304,610.82,"gate(mcap=4306332811264,avg_vol=44251414,price=293.20,vol20=1.66%,beta=1.06) | PE=35.5, margin=0.27, ROE=1.41, rev_growth=0.17, debt_to_equity=79.5 | sma20=273.21, sma50=262.80, sma200=257.02, mom20=13.11%, rsi14=68.9, vol20=1.66% | headline_sentiment=0.00 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=1, earnings_event_score=0.00, earnings_outlook_score=0.92, price_setup_score=0.71",STOCK_ONLY,"BUY 0 SHARES @ 292.32, SELL @ 306.17, STOP @ 284.01",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, market trend supportive, category trend supportive (score 0.74, regime bullish)",DAILY_TRADING
UNH,377.52,bullish,0.1686,0.8863,0.4005,80,0.0,0.76,-0.067,0.6917,BUY_STOCK,NO_OPTION,NOW,376.3874,396.7774,364.1534,1.667,,,0.0,381.7351,1.12,395.5425,4.77,434.2096,15.02,481.9853,27.67,615.3576,63.0,2772.4983,634.4,"gate(mcap=342838149120,avg_vol=8567519,price=377.52,vol20=1.88%,beta=0.65) | PE=28.4, margin=0.03, ROE=0.12, rev_growth=0.02, debt_to_equity=74.0 | sma20=349.77, sma50=309.89, sma200=317.44, mom20=20.61%, rsi14=87.4, vol20=1.88% | headline_sentiment=1.00 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=80, earnings_event_score=0.00, earnings_outlook_score=0.38, price_setup_score=0.53",STOCK_ONLY,"BUY 0 SHARES @ 376.39, SELL @ 396.78, STOP @ 364.15",NO OPTIONS TRADE,"bullish setup; strong technical trend, positive news tone, market trend supportive (score 0.69, regime bullish)",DAILY_TRADING
PANW,205.739,bullish,0.2789,0.494,0.06,25,0.4687,0.76,1.0,0.6479,BUY_STOCK,NO_OPTION,NOW,205.1218,220.7239,195.7605,1.667,,,0.0,207.9497,1.07,215.1848,4.59,235.3974,14.42,260.6158,26.67,330.1298,60.46,1447.6508,603.63,"gate(mcap=166854328320,avg_vol=10519456,price=205.74,vol20=2.53%,beta=0.77) | PE=113.7, margin=0.13, ROE=0.16, rev_growth=0.15, debt_to_equity=4.9 | sma20=178.04, sma50=168.33, sma200=184.87, mom20=26.60%, rsi14=79.1, vol20=2.53% | headline_sentiment=0.15 weighted from 4 headlines tiers={'secondary': 4} | earnings_days=25, earnings_event_score=0.47, earnings_outlook_score=0.97, price_setup_score=0.51",STOCK_ONLY,"BUY 0 SHARES @ 205.12, SELL @ 220.72, STOP @ 195.76",NO OPTIONS TRADE,"bullish setup; strong technical trend, solid fundamentals, market trend supportive, category trend supportive (score 0.65, regime bullish)",DAILY_TRADING
