timestamp_utc,run_count,start_equity,end_equity,run_pnl,run_return_pct,total_return_pct,cash,open_positions,closed_positions_count
20260329_193428,1,10000.0,10000.0,0.0,0.0,0.0,10000.0,0,0
20260329_194408,2,10000.0,10000.0,0.0,0.0,0.0,10000.0,0,0
20260329_194453,3,10000.0,10000.0,0.0,0.0,0.0,10000.0,0,0
20260329_200750,4,10000.0,10000.0,0.0,0.0,0.0,10000.0,0,0
20260329_200812,5,10000.0,10000.0,0.0,0.0,0.0,10000.0,0,0
20260329_200834,6,10000.0,10000.0,0.0,0.0,0.0,8800.0,1,0
20260329_200945,7,10000.0,10000.0,0.0,0.0,0.0,8800.0,1,0
20260329_201410,8,10000.0,10312.9078,312.9078,3.1291,3.1291,5355.5925,4,1
